Time [s],Value,Parity Error,Framing Error
25.1293100000,0x16,,
25.1304550000,0xE6,,
25.1316000000,0x16,,
25.1327450000,0xFA,,Error
25.1338900000,0xB2,,Error
25.1350350000,0x76,,Error
25.1361800000,0x76,,Error
25.1373250000,0x3A,,
25.1384700000,0x1E,,
25.1396150000,0x3E,,
25.1407600000,0x3E,,
25.1419050000,0x3E,,
25.1430500000,0x1A,,
25.1441950000,0x3A,,
25.1453400000,0x3A,,
25.1464850000,0x16,,
25.1476300000,0x9E,,
25.1487750000,0x16,,
25.1499200000,0xE2,,Error
25.1510650000,0x06,,
25.1522100000,0x00,,Error
25.2141400000,0x98,,Error
25.2159050000,0x16,,
25.2170500000,0xF2,,
25.2181950000,0x16,,
25.2193400000,0xE2,,
25.2204850000,0x16,,
25.2216300000,0xE6,,
25.2227750000,0x16,,
25.2239200000,0xAE,,Error
25.2250650000,0xBE,,Error
25.2262100000,0x3E,,
25.2273550000,0x3E,,
25.2285000000,0x3E,,
25.2296450000,0x16,,
25.2307900000,0x22,,
25.2319350000,0x16,,
25.2330800000,0xE2,,Error
25.2342250000,0x06,,
25.2353700000,0x00,,Error
25.4727900000,0x98,,Error
25.4745600000,0x16,,
25.4757050000,0xF2,,
25.4768500000,0x16,,
25.4779950000,0xC6,,
25.4791400000,0x16,,
25.4802850000,0xE6,,
25.4814300000,0x16,,
25.4825700000,0xFA,,Error
25.4837150000,0xB2,,Error
25.4848600000,0x76,,Error
25.4860050000,0x76,,Error
25.4871500000,0x3A,,
25.4882950000,0x1E,,
25.4894400000,0x3E,,
25.4905850000,0x3E,,
25.4917300000,0x3E,,
25.4928750000,0x2A,,
25.4940200000,0x3A,,
25.4951650000,0x3A,,
25.4963100000,0x16,,
25.4974550000,0xAE,,
25.4986000000,0x16,,
25.4997450000,0xE2,,Error
25.5008900000,0x06,,
25.5020350000,0x00,,Error
25.7493500000,0x98,,Error
25.7511150000,0x16,,
25.7522600000,0xF2,,
25.7534050000,0x16,,
25.7545500000,0xC6,,
25.7556950000,0x16,,
25.7568400000,0xE6,,
25.7579850000,0x16,,
25.7591300000,0xFA,,Error
25.7602750000,0xB2,,Error
25.7614200000,0x76,,Error
25.7625650000,0x76,,Error
25.7637100000,0x3A,,
25.7648550000,0x1E,,
25.7660000000,0x3E,,
25.7671450000,0x3E,,
25.7682900000,0x3E,,
25.7694350000,0x3E,,
25.7705800000,0x3A,,
25.7717250000,0x3A,,
25.7728700000,0x16,,
25.7740150000,0xBA,,
25.7751600000,0x16,,
25.7763050000,0xE2,,Error
25.7774500000,0x06,,
25.7785950000,0x00,,Error
26.0210150000,0x98,,Error
26.0227850000,0x16,,
26.0239300000,0xF2,,
26.0250750000,0x16,,
26.0262200000,0xC6,,
26.0273650000,0x16,,
26.0285100000,0xE6,,
26.0296550000,0x16,,
26.0308000000,0xFA,,Error
26.0319450000,0xB2,,Error
26.0330900000,0x76,,Error
26.0342350000,0x76,,Error
26.0353800000,0x3A,,
26.0365250000,0x1E,,
26.0376700000,0x3E,,
26.0388150000,0x3E,,
26.0399600000,0x3E,,
26.0411050000,0x3E,,
26.0422500000,0x3A,,
26.0433950000,0x3A,,
26.0445400000,0x16,,
26.0456850000,0xBA,,
26.0468300000,0x16,,
26.0479750000,0xE2,,Error
26.0491200000,0x06,,
26.0502650000,0x00,,Error
26.6145250000,0x98,,Error
26.6162950000,0x16,,
26.6174400000,0xF2,,
26.6185800000,0x16,,
26.6197250000,0xCA,,
26.6208700000,0x16,,
26.6220150000,0xE6,,
26.6231600000,0x16,,
26.6243050000,0xB2,,Error
26.6254500000,0xAE,,Error
26.6265950000,0x9E,,
26.6277400000,0xFE,,
26.6288850000,0xFE,,
26.6300300000,0x3A,,
26.6311750000,0x1E,,
26.6323200000,0x3E,,
26.6334650000,0x3E,,
26.6346100000,0x3E,,
26.6357550000,0x3E,,
26.6369000000,0x16,,
26.6380450000,0x82,,
26.6391900000,0x16,,
26.6403350000,0xE2,,Error
26.6414800000,0x06,,
26.6426250000,0x00,,Error
27.6090900000,0x98,,Error
27.6108600000,0x16,,
27.6120050000,0xF2,,
27.6131500000,0x16,,
27.6142950000,0xCA,,
27.6154400000,0x16,,
27.6165850000,0xE6,,
27.6177300000,0x16,,
27.6188750000,0xB2,,Error
27.6200200000,0xAE,,Error
27.6211650000,0x9E,,
27.6223100000,0xFE,,
27.6234550000,0xFE,,
27.6246000000,0x3A,,
27.6257450000,0x1E,,
27.6268900000,0x3E,,
27.6280350000,0x3E,,
27.6291800000,0x3E,,
27.6303250000,0x3E,,
27.6314700000,0x16,,
27.6326150000,0x82,,
27.6337600000,0x16,,
27.6349050000,0xE2,,Error
27.6360500000,0x06,,
27.6371950000,0x00,,Error
28.6237400000,0x98,,Error
28.6255100000,0x16,,
28.6266550000,0xF2,,
28.6278000000,0x16,,
28.6289450000,0xCA,,
28.6300900000,0x16,,
28.6312350000,0xE6,,
28.6323800000,0x16,,
28.6335250000,0xB2,,Error
28.6346700000,0xAE,,Error
28.6358150000,0x9E,,
28.6369600000,0xFE,,
28.6381050000,0xFE,,
28.6392500000,0x3A,,
28.6403950000,0x1E,,
28.6415400000,0x3E,,
28.6426850000,0x3E,,
28.6438300000,0x3E,,
28.6449750000,0x3E,,
28.6461200000,0x16,,
28.6472650000,0x82,,
28.6484100000,0x16,,
28.6495550000,0xE2,,Error
28.6507000000,0x06,,
28.6518450000,0x00,,Error
29.6183100000,0x98,,Error
29.6200800000,0x16,,
29.6212250000,0xF2,,
29.6223700000,0x16,,
29.6235150000,0xCA,,
29.6246600000,0x16,,
29.6258050000,0xE6,,
29.6269500000,0x16,,
29.6280950000,0xB2,,Error
29.6292400000,0xAE,,Error
29.6303850000,0x9E,,
29.6315300000,0xFE,,
29.6326750000,0xFE,,
29.6338200000,0x3A,,
29.6349650000,0x1E,,
29.6361100000,0x3E,,
29.6372550000,0x3E,,
29.6384000000,0x3E,,
29.6395450000,0x3E,,
29.6406900000,0x16,,
29.6418350000,0x82,,
29.6429800000,0x16,,
29.6441250000,0xE2,,Error
29.6452700000,0x06,,
29.6464150000,0x00,,Error
30.5526150000,0x98,,Error
30.5543850000,0x16,,
30.5555300000,0xF2,,
30.5566750000,0x16,,
30.5578200000,0xC6,,
30.5589650000,0x16,,
30.5601100000,0xE6,,
30.5612550000,0x16,,
30.5624000000,0xFA,,Error
30.5635450000,0xB2,,Error
30.5646900000,0x76,,Error
30.5658350000,0x76,,Error
30.5669800000,0x3A,,
30.5681250000,0x1E,,
30.5692700000,0x3E,,
30.5704150000,0x3E,,
30.5715600000,0x3E,,
30.5727050000,0x3E,,
30.5738500000,0x3A,,
30.5749950000,0x3A,,
30.5761400000,0x16,,
30.5772850000,0xBA,,
30.5784300000,0x16,,
30.5795750000,0xE2,,Error
30.5807200000,0x06,,
30.5818650000,0x00,,Error
30.6437950000,0x98,,Error
30.6455650000,0x16,,
30.6467100000,0xF2,,
30.6478550000,0x16,,
30.6490000000,0xE2,,
30.6501450000,0x16,,
30.6512900000,0xE6,,
30.6524350000,0x16,,
30.6535800000,0xBE,,Error
30.6547250000,0xBE,,Error
30.6558700000,0x3A,,
30.6570150000,0x1E,,
30.6581600000,0x3E,,
30.6593000000,0x16,,
30.6604450000,0x16,,
30.6615900000,0x16,,
30.6627350000,0xE2,,Error
30.6638800000,0x06,,
30.6650250000,0x00,,Error
30.9075450000,0x98,,Error
30.9093150000,0x16,,
30.9104600000,0xF2,,
30.9116050000,0x16,,
30.9127500000,0xC6,,
30.9138950000,0x16,,
30.9150400000,0xE6,,
30.9161850000,0x16,,
30.9173300000,0xFA,,Error
30.9184750000,0xB2,,Error
30.9196200000,0x76,,Error
30.9207650000,0x76,,Error
30.9219050000,0x3A,,
30.9230500000,0x1E,,
30.9241950000,0x3E,,
30.9253400000,0x3E,,
30.9264850000,0x3E,,
30.9276300000,0x3E,,
30.9287750000,0x3A,,
30.9299200000,0x3A,,
30.9310650000,0x16,,
30.9322100000,0xBA,,
30.9333550000,0x16,,
30.9345000000,0xE2,,Error
30.9356450000,0x06,,
30.9367900000,0x00,,Error
30.9983050000,0x98,,Error
31.0000750000,0x16,,
31.0012200000,0xF2,,
31.0023650000,0x16,,
31.0035100000,0xC6,,
31.0046550000,0x16,,
31.0058000000,0xE6,,
31.0069450000,0x16,,
31.0080900000,0xFA,,Error
31.0092350000,0xB2,,Error
31.0103800000,0x76,,Error
31.0115250000,0x76,,Error
31.0126700000,0x3A,,
31.0138150000,0x1E,,
31.0149600000,0x3E,,
31.0161050000,0x3E,,
31.0172500000,0x3E,,
31.0183950000,0x3E,,
31.0195400000,0x3A,,
31.0206800000,0x3A,,
31.0218250000,0x16,,
31.0229700000,0xBA,,
31.0241150000,0x16,,
31.0252600000,0xE2,,Error
31.0264050000,0x06,,
31.0275500000,0x00,,Error
31.0693950000,0x98,,Error
31.0711650000,0x16,,
31.0723100000,0xF2,,
31.0734550000,0x16,,
31.0746000000,0xE2,,
31.0757450000,0x16,,
31.0768900000,0xE6,,
31.0780350000,0x16,,
31.0791800000,0xAE,,Error
31.0803250000,0xBE,,Error
31.0814700000,0x3E,,
31.0826100000,0x3A,,
31.0837550000,0x3E,,
31.0849000000,0x16,,
31.0860450000,0x26,,
31.0871900000,0x16,,
31.0883350000,0xE2,,Error
31.0894800000,0x06,,
31.0906250000,0x00,,Error
31.3280450000,0x98,,Error
31.3298150000,0x16,,
31.3309600000,0xF2,,
31.3321050000,0x16,,
31.3332500000,0xC6,,
31.3343950000,0x16,,
31.3355400000,0xE6,,
31.3366800000,0x16,,
31.3378250000,0xFA,,Error
31.3389700000,0xB2,,Error
31.3401150000,0x76,,Error
31.3412600000,0x76,,Error
31.3424050000,0x3A,,
31.3435500000,0x1E,,
31.3446950000,0x3E,,
31.3458400000,0x3E,,
31.3469850000,0x3E,,
31.3481300000,0x2E,,
31.3492750000,0x3A,,
31.3504200000,0x3A,,
31.3515650000,0x16,,
31.3527100000,0xAA,,
31.3538550000,0x16,,
31.3550000000,0xE2,,Error
31.3561450000,0x06,,
31.3572900000,0x00,,Error
31.6046000000,0x98,,Error
31.6063650000,0x16,,
31.6075100000,0xF2,,
31.6086550000,0x16,,
31.6098000000,0xC6,,
31.6109450000,0x16,,
31.6120900000,0xE6,,
31.6132350000,0x16,,
31.6143800000,0xFA,,Error
31.6155250000,0xB2,,Error
31.6166700000,0x76,,Error
31.6178150000,0x76,,Error
31.6189600000,0x3A,,
31.6201050000,0x1E,,
31.6212500000,0x3E,,
31.6223950000,0x3E,,
31.6235400000,0x3E,,
31.6246850000,0x1A,,
31.6258300000,0x3A,,
31.6269750000,0x3A,,
31.6281200000,0x16,,
31.6292650000,0x9E,,
31.6304100000,0x16,,
31.6315550000,0xE2,,Error
31.6327000000,0x06,,
31.6338450000,0x00,,Error
31.8762700000,0x98,,Error
31.8780350000,0x16,,
31.8791800000,0xF2,,
31.8803250000,0x16,,
31.8814700000,0xC6,,
31.8826150000,0x16,,
31.8837600000,0xE6,,
31.8849050000,0x16,,
31.8860500000,0xFA,,Error
31.8871950000,0xB2,,Error
31.8883400000,0x76,,Error
31.8894850000,0x76,,Error
31.8906300000,0x3A,,
31.8917750000,0x1E,,
31.8929200000,0x3E,,
31.8940650000,0x3E,,
31.8952100000,0x3E,,
31.8963550000,0x1A,,
31.8975000000,0x3A,,
31.8986450000,0x3A,,
31.8997900000,0x16,,
31.9009350000,0x9E,,
31.9020800000,0x16,,
31.9032250000,0xE2,,Error
31.9043700000,0x06,,
31.9055150000,0x00,,Error
32.6507000000,0x98,,Error
32.6524700000,0x16,,
32.6536150000,0xF2,,
32.6547600000,0x16,,
32.6559050000,0xCA,,
32.6570500000,0x16,,
32.6581950000,0xE6,,
32.6593400000,0x16,,
32.6604850000,0xB2,,Error
32.6616300000,0xAE,,Error
32.6627750000,0x9E,,
32.6639200000,0xFE,,
32.6650650000,0xFE,,
32.6662100000,0x3A,,
32.6673550000,0x1E,,
32.6685000000,0x3E,,
32.6696450000,0x3E,,
32.6707900000,0x3E,,
32.6719350000,0x1A,,
32.6730800000,0x16,,
32.6742250000,0xA6,,
32.6753700000,0x16,,
32.6765150000,0xE2,,Error
32.6776600000,0x06,,
32.6788050000,0x00,,Error
33.6452950000,0x98,,Error
33.6470650000,0x16,,
33.6482100000,0xF2,,
33.6493550000,0x16,,
33.6505000000,0xCA,,
33.6516450000,0x16,,
33.6527900000,0xE6,,
33.6539350000,0x16,,
33.6550800000,0xB2,,Error
33.6562250000,0xAE,,Error
33.6573700000,0x9E,,
33.6585150000,0xFE,,
33.6596600000,0xFE,,
33.6608050000,0x3A,,
33.6619500000,0x1E,,
33.6630950000,0x3E,,
33.6642400000,0x3E,,
33.6653850000,0x3E,,
33.6665300000,0x1A,,
33.6676750000,0x16,,
33.6688200000,0xA6,,
33.6699650000,0x16,,
33.6711100000,0xE2,,Error
33.6722550000,0x06,,
33.6734000000,0x00,,Error
34.6599550000,0x98,,Error
34.6617250000,0x16,,
34.6628700000,0xF2,,
34.6640150000,0x16,,
34.6651600000,0xCA,,
34.6663050000,0x16,,
34.6674500000,0xE6,,
34.6685950000,0x16,,
34.6697400000,0xB2,,Error
34.6708850000,0xAE,,Error
34.6720300000,0x9E,,
34.6731750000,0xFE,,
34.6743200000,0xFE,,
34.6754650000,0x3A,,
34.6766100000,0x1E,,
34.6777550000,0x3E,,
34.6789000000,0x3E,,
34.6800450000,0x3E,,
34.6811900000,0x1A,,
34.6823350000,0x16,,
34.6834800000,0xA6,,
34.6846250000,0x16,,
34.6857700000,0xE2,,Error
34.6869150000,0x06,,
34.6880600000,0x00,,Error
35.6746200000,0x98,,Error
35.6763900000,0x16,,
35.6775300000,0xF2,,
35.6786750000,0x16,,
35.6798200000,0xCA,,
35.6809650000,0x16,,
35.6821100000,0xE6,,
35.6832550000,0x16,,
35.6844000000,0xB2,,Error
35.6855450000,0xAE,,Error
35.6866900000,0x9E,,
35.6878350000,0xFE,,
35.6889800000,0xFE,,
35.6901250000,0x3A,,
35.6912700000,0x1E,,
35.6924150000,0x3E,,
35.6935600000,0x3E,,
35.6947050000,0x3E,,
35.6958500000,0x1A,,
35.6969950000,0x16,,
35.6981400000,0xA6,,
35.6992850000,0x16,,
35.7004300000,0xE2,,Error
35.7015750000,0x06,,
35.7027200000,0x00,,Error
36.6892800000,0x98,,Error
36.6910500000,0x16,,
36.6921950000,0xF2,,
36.6933400000,0x16,,
36.6944800000,0xCA,,
36.6956250000,0x16,,
36.6967700000,0xE6,,
36.6979150000,0x16,,
36.6990600000,0xB2,,Error
36.7002050000,0xAE,,Error
36.7013500000,0x9E,,
36.7024950000,0xFE,,
36.7036400000,0xFE,,
36.7047850000,0x3A,,
36.7059300000,0x1E,,
36.7070750000,0x3E,,
36.7082200000,0x3E,,
36.7093650000,0x3E,,
36.7105100000,0x1A,,
36.7116550000,0x16,,
36.7128000000,0xA6,,
36.7139450000,0x16,,
36.7150900000,0xE2,,Error
36.7162350000,0x06,,
36.7173800000,0x00,,Error
37.6838550000,0x98,,Error
37.6856250000,0x16,,
37.6867700000,0xF2,,
37.6879150000,0x16,,
37.6890600000,0xCA,,
37.6902050000,0x16,,
37.6913500000,0xE6,,
37.6924950000,0x16,,
37.6936400000,0xB2,,Error
37.6947850000,0xAE,,Error
37.6959300000,0x9E,,
37.6970750000,0xFE,,
37.6982200000,0xFE,,
37.6993650000,0x3A,,
37.7005100000,0x1E,,
37.7016550000,0x3E,,
37.7028000000,0x3E,,
37.7039450000,0x3E,,
37.7050900000,0x1A,,
37.7062350000,0x16,,
37.7073800000,0xA6,,
37.7085250000,0x16,,
37.7096700000,0xE2,,Error
37.7108150000,0x06,,
37.7119600000,0x00,,Error
38.6985250000,0x98,,Error
38.7002900000,0x16,,
38.7014350000,0xF2,,
38.7025800000,0x16,,
38.7037250000,0xCA,,
38.7048700000,0x16,,
38.7060150000,0xE6,,
38.7071600000,0x16,,
38.7083050000,0xB2,,Error
38.7094500000,0xAE,,Error
38.7105950000,0x9E,,
38.7117400000,0xFE,,
38.7128850000,0xFE,,
38.7140300000,0x3A,,
38.7151750000,0x1E,,
38.7163200000,0x3E,,
38.7174650000,0x3E,,
38.7186100000,0x3E,,
38.7197550000,0x1A,,
38.7209000000,0x16,,
38.7220450000,0xA6,,
38.7231900000,0x16,,
38.7243350000,0xE2,,Error
38.7254800000,0x06,,
38.7266250000,0x00,,Error
39.7132100000,0x98,,Error
39.7149750000,0x16,,
39.7161200000,0xF2,,
39.7172650000,0x16,,
39.7184100000,0xCA,,
39.7195550000,0x16,,
39.7207000000,0xE6,,
39.7218450000,0x16,,
39.7229900000,0xB2,,Error
39.7241350000,0xAE,,Error
39.7252800000,0x9E,,
39.7264250000,0xFE,,
39.7275700000,0xFE,,
39.7287150000,0x3A,,
39.7298600000,0x1E,,
39.7310050000,0x3E,,
39.7321500000,0x3E,,
39.7332950000,0x3E,,
39.7344400000,0x1A,,
39.7355850000,0x16,,
39.7367300000,0xA6,,
39.7378750000,0x16,,
39.7390200000,0xE2,,Error
39.7401650000,0x06,,
39.7413100000,0x00,,Error
40.7078050000,0x98,,Error
40.7095750000,0x16,,
40.7107200000,0xF2,,
40.7118650000,0x16,,
40.7130100000,0xCA,,
40.7141550000,0x16,,
40.7153000000,0xE6,,
40.7164450000,0x16,,
40.7175900000,0xB2,,Error
40.7187350000,0xAE,,Error
40.7198800000,0x9E,,
40.7210250000,0xFE,,
40.7221700000,0xFE,,
40.7233150000,0x3A,,
40.7244600000,0x1E,,
40.7256050000,0x3E,,
40.7267500000,0x3E,,
40.7278950000,0x3E,,
40.7290400000,0x1A,,
40.7301850000,0x16,,
40.7313300000,0xA6,,
40.7324750000,0x16,,
40.7336200000,0xE2,,Error
40.7347650000,0x06,,
40.7359100000,0x00,,Error
